id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
289,d,75.0,75.0,4.5,432,257,0,0,0,0,0.6,243,82,2,0,2.0,174,78,0,9,0.7,265,124,0.2,0.4,0,13158,132,21907,967,0.5,0.5,0.0,0.0,0.0,1.83,0.0,0.0,0.0,1.83,19.0,182,70,2.4,234,126,0.0,328,124,2.1,250,113,,,,3,,Matt,Crooks,Crooks,Thigh injury - 75% chance of playing,,90,0,0,1,0,0,0,0,1,0,0,1,9,,,,0.0,1.0,0.0,1.0,9.0,4,4,1
290,a,,,4.5,480,263,0,0,0,0,4.9,76,25,8,0,4.0,75,35,0,26,2.7,115,46,0.6,1.8,0,262472,12533,93955,5339,2.7,2.7,0.0,0.45,0.45,3.12,0.0,0.22,0.22,1.56,28.2,140,51,22.1,116,71,2.0,221,105,5.3,160,75,2.0,,,3,,Regan,Slater,Slater,,,180,0,1,2,0,0,0,0,1,0,0,2,13,,,,0.0,1.0,0.0,1.0,6.5,5,2,6
291,i,0.0,0.0,4.5,499,265,0,0,0,0,0.0,618,264,0,0,0.0,470,184,0,0,0.0,470,184,0.0,0.0,0,179,12,246,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434,164,0.0,432,173,0.0,372,131,0.0,444,169,,,,3,,Eliot,Matazo,Matazo,Knee injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
292,a,,,4.9,389,236,0,0,-1,1,0.0,577,239,0,0,0.0,527,208,0,0,0.0,527,208,0.0,0.0,0,583,51,874,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496,190,0.0,495,197,0.0,442,156,0.0,505,194,,,,3,,Abdülkadir,Ömür,Ömür,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
293,u,0.0,0.0,5.0,323,192,0,0,0,0,0.0,640,280,0,0,0.0,576,239,0,0,0.0,576,239,0.0,0.0,0,0,0,301,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552,225,0.0,558,231,0.0,520,201,0.0,560,228,,,,3,,Abu,Kamara,Kamara,Has joined Portsmouth permanently,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
294,i,0.0,0.0,4.5,533,273,0,0,0,0,0.1,438,173,0,0,0.0,493,192,0,0,0.0,493,192,0.0,0.0,0,1189,53,4178,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458,172,0.0,460,181,0.0,402,139,0.0,468,177,,,,3,,Óscar,Zambrano,Zambrano,Thigh injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
295,a,,,5.5,127,32,0,0,0,0,2.1,128,19,6,0,3.0,131,16,0,28,2.0,168,15,0.4,1.1,0,125427,2154,69872,3931,2.0,2.0,0.16,0.02,0.18,3.12,0.08,0.01,0.09,1.56,18.0,188,17,34.4,64,5,60.0,23,10,11.2,53,8,,,1.0,3,,Oli,McBurnie,McBurnie,,,180,0,1,2,0,0,0,0,1,0,0,2,9,,,,0.0,1.0,0.0,1.0,4.5,0,3,6
296,a,,,5.0,271,169,0,0,0,0,0.0,504,206,0,0,0.0,555,228,0,0,0.0,555,228,0.0,0.0,0,2280,98,2355,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529,212,0.0,530,217,0.0,486,183,0.0,536,214,,,,3,,David,Akintola,Akintola,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
297,i,0.0,0.0,4.5,500,266,0,0,0,0,0.0,564,233,0,0,0.0,471,185,0,0,0.0,471,185,0.0,0.0,0,225,20,1003,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435,165,0.0,433,174,0.0,373,132,0.0,445,170,,,,3,,Darko,Gyabi,Gyabi,Thigh injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
298,u,0.0,0.0,4.5,518,68,0,0,0,0,0.3,310,51,0,0,0.0,480,48,0,0,0.0,480,48,0.0,0.0,0,0,0,14908,468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444,38,0.0,446,44,0.0,388,40,0.0,454,43,,,,3,,Enis,Destan,Destan,Has joined Konyaspor permanently,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
299,u,0.0,0.0,4.5,526,69,0,0,0,0,0.0,510,69,0,0,0.0,487,49,0,0,0.0,487,49,0.0,0.0,0,0,0,2064,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452,39,0.0,454,45,0.0,396,41,0.0,462,44,,,,3,,Mason,Burstow,Burstow,Has joined Sheffield Wednesday on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
340,a,100.0,100.0,5.0,307,184,0,0,0,0,0.0,596,252,0,0,0.0,570,235,0,0,0.0,570,235,0.0,0.0,0,180,36,527,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545,220,0.0,549,226,0.0,509,195,0.0,553,223,,,,3,,Joe,Gelhardt,Gelhardt,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
556,a,,,4.0,593,166,0,0,0,0,2.1,127,53,1,0,1.0,254,87,0,3,0.3,316,107,0.1,0.2,0,16421,609,39771,1217,0.3,0.3,0.0,0.0,0.0,0.07,0.0,0.0,0.0,1.26,0.4,331,123,0.0,346,125,0.0,268,96,0.0,364,127,,,,3,,Matt,Targett,Targett,,,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,1
563,a,100.0,100.0,5.0,300,179,0,0,0,0,0.0,554,228,1,0,1.0,300,127,0,6,0.3,344,155,0.1,0.2,0,568,29,665,20,0.3,0.3,0.0,0.0,0.0,1.09,0.0,0.0,0.0,2.18,11.0,230,95,13.4,157,94,0.0,503,191,2.4,239,107,,,,3,,Hidemasa,Morita,Morita,,,45,0,0,0,0,0,0,0,0,0,0,1,3,,,,0.0,0.0,0.0,2.0,6.0,0,2,1
572,a,,,4.6,422,22,0,0,1,-1,7.9,54,7,20,0,10.0,4,1,6,73,6.7,13,1,1.5,4.3,0,487767,18015,76881,3593,6.7,6.7,0.0,0.0,0.0,3.12,0.0,0.0,0.0,1.56,60.8,29,5,0.0,489,51,0.0,434,50,6.1,142,4,,,,3,,Konstantinos,Tzolakis,Tzolakis,,,180,0,0,2,0,0,0,0,0,0,8,2,0,,,,4.0,1.0,0.0,1.0,0.0,0,0,33
576,a,,,5.0,366,223,0,0,0,0,0.1,440,175,3,0,1.5,234,107,0,9,1.0,239,110,0.2,0.6,0,2253,53,2373,90,1.0,1.0,0.01,0.04,0.05,2.25,0.01,0.03,0.04,1.58,8.4,243,103,9.1,189,105,7.0,173,84,2.2,247,111,,,,3,,Elliot,Stroud,Stroud,,,128,0,0,1,0,0,0,0,1,0,0,2,13,,,,0.0,0.7,0.0,1.41,9.14,3,3,7
585,a,,,4.0,645,207,0,0,0,0,0.6,238,88,2,0,1.0,259,92,0,7,0.7,261,88,0.2,0.5,0,6432,227,8974,273,0.7,0.7,0.0,0.0,0.0,1.16,0.0,0.0,0.0,1.83,11.0,228,93,0.2,322,118,0.0,311,128,1.1,291,105,,,,3,,Lucas,Herrington,Herrington,,,57,0,0,0,0,0,0,0,0,0,0,0,5,,,,0.0,0.0,0.0,0.0,7.89,0,5,0
586,a,100.0,100.0,4.0,647,209,0,0,0,0,5.5,66,26,16,0,8.0,14,6,1,44,5.3,33,13,1.3,4.0,0,356538,10160,91937,3714,5.3,5.3,0.29,0.0,0.29,1.95,0.22,0.0,0.22,1.45,79.4,7,1,0.6,296,109,40.0,45,5,12.0,43,6,,,,3,,Nobel,Mendy,Mendy,,,121,1,0,1,0,0,0,0,0,0,0,2,22,,,,0.0,0.74,0.0,1.49,16.36,2,20,4
589,a,,,5.0,313,187,0,0,0,0,0.0,548,225,1,0,1.0,302,129,0,6,0.3,346,157,0.1,0.2,0,357,9,683,23,0.3,0.3,0.0,0.01,0.01,0.2,0.0,0.02,0.02,0.4,12.8,218,88,0.9,286,145,0.0,513,197,1.4,284,127,,,,3,,Lucas,Gourna-Douath,Gourna-Douath,,,45,0,0,0,0,0,0,0,0,0,0,0,6,,,,0.0,0.0,0.0,0.0,12.0,3,1,2
617,a,,,5.0,325,194,0,0,0,0,0.0,609,259,1,0,1.0,305,131,0,3,0.5,313,148,0.1,0.2,0,744,48,205,14,0.5,0.5,0.0,0.0,0.0,0.18,0.0,0.0,0.0,2.31,0.4,332,152,0.3,314,159,0.0,522,203,0.1,344,161,,,,3,,Mohamed-Ali,Cho,Cho,,,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
632,a,,,5.0,372,62,0,0,0,0,0.0,532,71,0,0,0.0,596,65,0,0,0.0,596,65,0.0,0.0,0,2831,609,290,80,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574,56,0.0,580,61,0.0,550,58,0.0,582,61,,,,3,,Ilyas,Ansah,Ansah,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
637,a,,,5.0,374,64,0,0,0,0,0.0,560,73,0,0,0.0,598,67,0,0,0.0,598,67,0.0,0.0,0,1984,377,268,66,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576,58,0.0,582,63,0.0,552,60,0.0,584,63,,,,3,,Robinio,Vaz,Vaz,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
638,a,,,4.0,624,188,0,0,0,0,0.1,411,147,0,0,0.0,413,146,0,0,0.0,413,146,0.0,0.0,0,8449,1995,1043,270,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374,138,0.0,366,136,0.0,291,110,0.0,384,138,,,,3,,Brooke,Norton-Cuffy,Norton-Cuffy,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
642,a,,,5.5,148,89,0,0,0,0,0.0,617,263,0,0,0.0,621,267,0,0,0.0,621,267,0.0,0.0,0,554,108,73,15,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608,261,0.0,612,262,0.0,597,251,0.0,613,262,,,,3,,Sorba,Thomas,Thomas,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
645,a,,,5.0,377,229,0,0,0,0,0.0,631,275,0,0,0.0,599,252,0,0,0.0,599,252,0.0,0.0,0,264,54,27,3,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577,240,0.0,584,246,0.0,555,224,0.0,585,243,,,,3,,Christos,Mouzakitis,Mouzakitis,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
259,a,,,4.0,603,174,0,0,0,0,15.5,27,9,7,3,2.3,160,60,0,24,2.3,132,50,0.6,1.8,0,74150,4123,206742,10668,2.3,2.3,0.0,0.02,0.02,6.12,0.0,0.01,0.01,2.04,48.0,65,27,1.1,278,99,2.0,217,79,5.1,168,61,,,,3,,Issa,Diop,Diop,,,270,0,0,0,8,0,0,0,0,0,0,3,28,,,,0.0,0.0,2.67,1.0,9.33,3,25,12
267,a,,,5.0,270,168,0,0,0,0,0.1,409,159,8,2,2.7,142,60,0,46,2.7,117,48,0.5,1.6,0,2103,116,3293,142,2.7,2.7,0.02,0.06,0.08,5.26,0.01,0.02,0.03,1.88,40.8,88,31,26.7,93,58,4.0,199,96,7.1,121,61,4.0,,,3,,Saša,Lukić,Lukić,,,252,0,1,0,7,0,0,0,1,0,0,3,21,,,,0.0,0.0,2.5,1.07,7.5,5,10,6
300,a,,,4.5,436,28,0,0,0,0,0.4,264,34,0,0,0.0,441,49,0,0,0.0,441,49,0.0,0.0,0,596,37,9327,291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403,49,0.0,397,30,0.0,331,29,0.0,413,49,,,,3,,Christian,Walton,Walton,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
301,a,,,4.0,586,57,0,0,0,0,4.3,84,12,0,0,0.0,389,31,0,0,0.0,389,31,0.0,0.0,0,40167,2801,50622,2407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,31,0.0,340,10,0.0,262,9,0.0,359,31,,,,3,,Alex,Palmer,Palmer,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
302,a,,,4.0,578,52,0,0,0,0,0.5,256,33,0,0,0.0,382,26,0,0,0.0,382,26,0.0,0.0,0,10565,1009,5938,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343,26,0.0,333,5,0.0,255,4,0.0,352,26,,,,3,,David,Button,Button,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
303,a,,,4.0,597,169,0,0,0,0,0.5,248,93,0,0,0.0,395,136,0,0,0.0,395,136,0.0,0.0,0,1038,74,10783,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356,128,0.0,348,126,0.0,271,98,0.0,366,128,,,,3,,Cédric,Kipré,Kipré,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
304,a,,,4.0,602,173,0,0,0,0,3.2,102,40,7,3,2.3,159,59,0,7,2.3,131,49,0.6,1.8,0,39339,1528,54351,3174,2.3,2.3,0.07,0.18,0.25,6.12,0.02,0.06,0.08,2.04,48.0,64,26,25.3,102,31,11.0,135,43,8.4,88,27,,,,3,,Dara,O'Shea,O'Shea,,,270,0,0,0,8,0,0,0,0,0,0,3,30,,,,0.0,0.0,2.67,1.0,10.0,5,25,11
305,a,,,4.0,616,183,0,0,0,0,5.2,72,31,9,1,3.0,114,44,0,15,3.0,98,39,0.8,2.2,0,76087,5892,66325,5079,3.0,3.0,0.65,0.25,0.9,6.12,0.22,0.08,0.3,2.04,62.2,25,7,17.0,136,41,50.0,34,3,13.0,36,3,2.0,2.0,,3,,Leif,Davis,Davis,,,270,1,0,0,8,0,0,0,0,0,0,3,17,,,,0.0,0.0,2.67,1.0,5.67,2,15,8
306,a,,,4.0,614,181,0,0,0,0,1.3,158,64,2,1,0.7,364,124,0,5,0.7,260,87,0.2,0.5,0,4575,261,18040,656,0.7,0.7,0.0,0.05,0.05,6.12,0.0,0.02,0.02,2.04,34.8,118,54,2.6,232,74,0.0,284,106,3.8,199,76,,,,3,,Jacob,Greaves,Greaves,,,270,0,0,0,8,1,0,0,1,0,0,3,24,,,,0.0,0.0,2.67,1.0,8.0,5,19,8
307,u,0.0,0.0,4.0,605,176,0,0,0,0,0.1,431,151,0,0,0.0,400,140,0,0,0.0,400,140,0.0,0.0,0,1137,0,2799,409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,132,0.0,353,130,0.0,277,103,0.0,371,132,,,,3,,Ben,Johnson,Johnson,Has joined Stoke City on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
308,a,,,4.0,596,168,0,0,0,0,0.5,249,94,1,0,1.0,255,88,0,-1,0.3,317,108,0.1,0.2,0,922,41,9291,327,0.3,0.3,0.0,0.0,0.0,0.86,0.0,0.0,0.0,4.55,5.0,274,103,0.5,305,114,0.0,270,97,0.6,308,110,,,,3,,Darnell,Furlong,Furlong,,,17,0,0,0,1,0,0,0,0,0,0,0,3,,,,0.0,0.0,5.29,0.0,15.88,1,2,0
309,a,,,5.0,335,199,0,0,0,0,0.1,392,147,6,0,3.0,127,51,0,32,2.0,163,73,0.4,1.2,0,2353,50,3605,227,2.0,2.0,0.03,0.05,0.08,3.48,0.02,0.03,0.05,2.24,24.6,155,56,19.4,129,78,6.0,188,92,5.0,170,82,1.0,1.0,,3,,Marcelino,Núñez,Núñez,,,140,0,0,0,4,0,0,0,0,0,0,2,21,,,,0.0,0.0,2.57,1.29,13.5,3,8,10
310,i,0.0,0.0,5.0,290,175,0,0,0,0,0.0,635,277,0,0,0.0,562,231,0,0,0.0,562,231,0.0,0.0,0,24,4,183,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537,215,0.0,538,220,0.0,495,187,0.0,544,217,,,,3,,Azor,Matusiwa,Matusiwa,Muscular injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
311,u,0.0,0.0,5.0,250,153,0,0,0,0,0.0,636,278,0,0,0.0,548,223,0,0,0.0,548,223,0.0,0.0,0,0,0,289,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521,206,0.0,521,212,0.0,474,175,0.0,529,209,,,,3,,Wes,Burns,Burns,Has joined Leicester City permanently,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
312,i,0.0,0.0,4.5,475,262,0,0,0,0,0.0,526,218,0,0,0.0,459,183,0,0,0.0,459,183,0.0,0.0,0,327,26,1645,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422,163,0.0,418,172,0.0,355,129,0.0,432,168,,,,3,,Jack,Taylor,Taylor,Knee injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
313,a,,,5.5,160,96,0,0,0,0,0.2,319,114,8,1,4.0,80,37,1,30,2.7,121,51,0.5,1.5,0,4458,89,8632,463,2.7,2.7,0.15,0.02,0.17,0.09,0.31,0.04,0.35,0.19,33.6,123,45,0.6,302,152,18.0,97,51,5.2,166,80,3.0,3.0,1.0,3,,Jack,Clarke,Clarke,,,43,1,0,0,0,0,0,0,0,0,0,0,4,,,,0.0,0.0,0.0,0.0,8.37,1,1,2
314,u,0.0,0.0,4.9,393,239,0,0,-1,1,0.0,595,251,0,0,0.0,529,210,0,0,0.0,529,210,0.0,0.0,0,104,0,727,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498,192,0.0,498,199,0.0,445,158,0.0,507,196,,,,3,,Chiedozie,Ogbene,Ogbene,Has joined Lincoln City on loan until January,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
315,a,,,5.5,180,110,0,0,0,0,0.2,336,121,8,2,2.7,146,63,0,61,2.7,123,53,0.5,1.5,0,2997,301,6003,260,2.7,2.7,0.03,0.78,0.81,5.91,0.01,0.31,0.32,2.36,45.2,73,29,70.7,13,13,10.0,149,73,12.6,40,30,,,,3,,Abdul,Fatawu,Fatawu,,,225,0,1,0,8,0,0,0,1,0,0,3,17,,,,0.0,0.0,3.2,1.2,6.8,7,4,6
316,a,100.0,100.0,5.5,183,42,0,0,0,0,1.7,139,20,12,2,4.0,81,8,3,56,4.0,67,6,0.7,2.2,0,102279,4732,71412,3358,4.0,4.0,1.04,0.06,1.1,2.02,0.53,0.03,0.56,1.04,46.6,70,5,37.4,54,2,42.0,42,13,12.6,41,6,,,2.0,3,,Emersonn,Correia da Silva,Emersonn,,,175,1,0,0,4,0,0,0,0,0,0,3,7,,,,0.0,0.0,2.06,1.54,3.6,2,3,2
317,u,0.0,0.0,5.0,281,53,0,0,0,0,0.1,410,59,0,0,0.0,558,58,0,0,0.0,558,58,0.0,0.0,0,0,0,13279,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532,49,0.0,533,54,0.0,489,51,0.0,539,54,,,,3,,George,Hirst,Hirst,Has joined Stoke City permanently,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
318,i,0.0,0.0,5.4,220,136,0,0,-1,1,0.1,439,174,0,0,0.0,610,259,0,0,0.0,610,259,0.0,0.0,0,149,2,7570,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591,249,0.0,597,254,0.0,573,235,0.0,598,251,5.0,,3.0,3,,Jaden,Philogene,Philogene,Ankle injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
319,u,0.0,0.0,5.0,257,159,0,0,0,0,0.0,625,269,0,0,0.0,552,226,0,0,0.0,552,226,0.0,0.0,0,0,0,613,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525,209,0.0,525,215,0.0,480,180,0.0,533,212,,,,3,,Sam,Szmodics,Szmodics,Has joined Derby County on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
320,a,,,5.0,249,51,0,0,0,0,1.1,188,29,6,0,3.0,123,15,0,33,2.0,156,14,0.4,1.2,0,71890,4611,25134,1664,2.0,2.0,0.97,0.0,0.97,4.04,1.27,0.0,1.27,5.27,34.6,119,10,1.7,259,35,19.0,92,20,5.5,153,17,,,,3,,Chuba,Akpom,Akpom,,,69,1,0,0,4,0,0,0,0,0,0,0,3,,,,0.0,0.0,5.22,0.0,3.91,1,0,2
321,a,,,4.5,536,71,0,0,0,0,3.3,98,14,1,0,1.0,280,32,0,3,0.3,329,41,0.1,0.2,0,177438,9028,82767,5172,0.3,0.3,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.27,0.0,461,41,0.1,326,41,0.0,405,43,0.0,471,46,,,,3,,Sindre,Walle Egeli,Walle Egeli,,,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
322,u,0.0,0.0,5.0,306,56,0,0,0,0,0.1,457,64,0,0,0.0,569,60,0,0,0.0,569,60,0.0,0.0,0,755,0,7092,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544,51,0.0,548,56,0.0,508,53,0.0,552,56,,,,3,,Ali,Al-Hamadi,Al-Hamadi,Has joined Sheffield Wednesday on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
323,a,,,4.5,497,264,0,0,0,0,1.3,161,50,3,1,1.0,275,117,0,12,1.0,230,105,0.2,0.7,0,18351,1110,28723,1192,1.0,1.0,0.05,0.0,0.05,0.21,0.11,0.0,0.11,0.45,1.4,317,143,1.3,272,139,0.0,371,130,0.3,324,148,,,,3,,Kasey,McAteer,McAteer,,,42,0,0,0,0,0,0,0,0,0,0,0,5,,,,0.0,0.0,0.0,0.0,10.71,1,0,4
324,a,,,4.9,394,240,0,0,-1,1,0.0,515,212,0,0,0.0,530,211,0,0,0.0,530,211,0.0,0.0,0,173,17,1513,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499,193,0.0,499,200,0.0,446,159,0.0,508,197,,,,3,,Anis,Mehmeti,Mehmeti,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
554,u,0.0,0.0,4.5,527,46,0,0,0,0,0.0,558,65,0,0,0.0,488,62,0,0,0.0,488,62,0.0,0.0,0,54,0,1376,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453,62,0.0,455,48,0.0,397,47,0.0,463,62,,,,3,,Kayne,van Oevelen,Van Oevelen,Has joined Valencia on loan for the rest of the season,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
562,a,,,5.4,213,133,-1,1,-1,1,0.3,291,97,6,2,2.0,201,91,0,26,2.0,166,75,0.4,1.1,0,1770,127,10379,498,2.0,2.0,0.71,0.01,0.72,5.16,0.3,0.0,0.3,2.15,20.6,174,66,2.8,231,125,26.0,72,41,4.9,175,83,,,,3,,Daizen,Maeda,Maeda,,,216,0,0,0,7,0,0,0,0,0,0,3,19,,,,0.0,0.0,2.92,1.25,7.92,7,8,4
564,a,,,4.5,478,37,0,0,0,0,0.6,239,32,6,2,2.0,179,14,0,34,2.0,153,14,0.4,1.3,0,6403,675,11203,470,2.0,2.0,0.0,0.01,0.01,6.12,0.0,0.0,0.0,2.04,60.8,28,4,0.0,420,39,0.0,357,38,6.0,145,5,,,,3,,Kjell,Scherpen,Scherpen,,,270,0,0,0,8,0,0,0,0,0,13,3,0,,,,4.33,0.0,2.67,1.0,0.0,0,5,30
571,a,100.0,100.0,4.9,392,238,0,0,-1,1,0.1,429,171,0,0,0.0,528,209,0,0,0.0,528,209,0.0,0.0,0,488,51,4667,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497,191,0.0,497,198,0.0,444,157,0.0,506,195,,,,3,,Florentino Ibrain,Morris Luís,Florentino,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
591,a,100.0,100.0,5.5,169,102,0,0,0,0,0.8,215,69,11,1,3.7,91,43,0,65,3.7,73,34,0.7,2.0,0,56876,3310,16657,1392,3.7,3.7,0.87,0.64,1.51,6.09,0.31,0.23,0.54,2.19,43.4,77,30,26.4,96,59,39.0,47,28,10.9,58,38,,,,3,,Julio,Enciso,Enciso,,,250,0,2,0,8,0,0,0,1,0,0,3,21,,,,0.0,0.0,2.88,1.08,7.56,2,4,15
