id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
607,Luka,Lynch,Lynch,u,Has joined Oxford United on loan until January,,4.5,540,275,0.1,418,164,0.0,499,194,0,0,0,0,0,0,728,0.0,0.0,0.0,0.0,0.0,499,194,0.0,0.0,465,174,466,183,409,141,475,179,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
611,Aaron,Wan-Bissaka,Wan-Bissaka,a,,,4.5,463,103,0.2,367,134,0.5,312,104,0,0,0,0,0,387,133,0.1,0.2,0.5,0.5,1.0,270,101,,,294,111,289,106,348,148,315,113,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,144,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
618,Leon,Goretzka,Goretzka,a,,,6.0,60,42,0.0,496,201,0.0,636,278,0,0,0,0,0,270,134,0.0,0.0,0.0,0.0,0.0,636,278,,,632,277,632,277,627,273,633,277,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
630,Taylor,Harwood-Bellis,Harwood-Bellis,a,,,4.5,485,120,0.0,597,201,0.0,463,178,0,0,0,0,0,154,21,0.0,0.0,1.8,1.8,0.0,463,178,,,427,172,424,172,362,158,437,172,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
57,Đorđe,Petrović,Petrović,a,,,4.5,496,40,3.4,93,15,2.0,154,15,1,0,0,0,0,3997,3042,0.4,1.3,2.0,2.0,2.0,181,15,,,16,2,431,42,370,41,120,2,,,,,,,,0.0,0.0,0.0,1.58,3.0,0.0,1.67,1.0,0.0,3,1,90,0,0,0,2,0,0,0,0,0,0,1,0,0,4345,3332,0,0.0,0.0,0.0,0.6600000000000001,0.0,0.0,0.0,0.0,0,1,8,0
58,Fraser,Forster,Forster,a,,,4.0,576,50,3.3,96,17,0.0,380,24,0,0,0,0,0,3691,1221,0.0,0.0,0.0,0.0,0.0,380,24,,,341,24,331,3,253,2,350,24,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4196,1494,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
59,Will,Dennis,Dennis,u,Has joined MK Dons permanently,,4.0,611,65,0.2,366,41,0.0,404,39,0,0,0,0,0,0,198,0.0,0.0,0.0,0.0,0.0,404,39,0.0,0.0,365,39,357,18,281,17,375,39,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
60,James,Hill,Hill,a,,,5.5,165,22,0.8,207,79,2.0,170,63,1,0,0,0,0,542,880,0.4,1.1,2.0,2.0,2.0,205,74,,,109,48,122,38,202,72,140,52,,,,,,,,0.0,0.25,0.25,1.58,0.0,0.0,1.67,1.0,8.0,3,1,90,0,0,0,2,0,0,0,0,0,0,1,0,3,576,958,0,0.0,0.020000000000000018,0.020000000000000018,0.6600000000000001,0.0,0.0,0.0,0.0,0,6,1,6
61,Adrien,Truffert,Truffert,a,,,5.5,175,24,3.7,90,35,1.7,193,69,0,0,0,0,0,905,3999,0.3,0.9,1.7,1.7,1.7,226,78,,,80,34,105,33,203,73,115,41,,,,,,,,0.0,0.04,0.04,1.58,0.0,0.0,1.67,1.0,7.33,3,0,90,0,0,0,2,0,0,0,1,0,0,1,0,1,955,4318,0,0.01,0.06,0.07,0.6600000000000001,0.0,0.0,0.0,0.0,3,3,5,6
62,Bafodé,Diakité,Diakité,a,,,5.0,291,50,0.2,347,128,0.0,563,203,0,0,0,0,0,153,304,0.0,0.0,0.0,0.0,0.0,563,203,,,538,203,539,203,496,196,545,203,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,320,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
63,Veljko,Milosavljevic,Milosavljević,i,Unspecified injury - Unknown return date,,5.0,371,67,0.0,606,204,0.0,595,209,0,0,0,0,0,5,21,0.0,0.0,0.0,0.0,0.0,595,209,0.0,0.0,573,208,579,208,549,204,581,208,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
64,Adam,Smith,Smith,a,,,4.5,424,81,0.1,391,143,0.7,264,91,0,0,0,0,0,129,140,0.2,0.4,0.7,0.7,0.7,365,125,,,165,77,142,44,321,138,195,73,,,,,,,,0.0,0.02,0.02,1.58,0.0,0.0,1.67,1.0,4.33,3,0,90,0,0,0,2,0,0,0,1,0,0,1,0,1,137,149,0,0.01,0.039999999999999994,0.05,0.6600000000000001,0.0,0.0,0.0,0.0,1,1,5,2
65,Julián,Araujo Zúñiga,J.Araujo,i,Thigh injury - Unknown return date,,4.5,489,123,0.0,588,200,0.0,465,179,0,0,0,0,0,14,26,0.0,0.0,0.0,0.0,0.0,465,179,0.0,0.0,429,173,426,173,365,160,439,173,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
67,Rayan Vitor,Simplício Rocha,Rayan,a,,,6.5,43,29,2.2,119,37,2.0,177,82,2,0,0,0,0,905,4742,0.3,0.9,2.0,2.0,2.0,214,98,,,208,82,150,90,22,13,79,45,,,,,,,,0.16,0.02,0.18,1.53,0.0,0.0,1.35,1.01,2.7,3,2,89,0,0,0,2,0,0,0,0,0,0,1,0,6,977,5121,0,0.03999999999999998,0.009999999999999995,0.050000000000000044,0.6300000000000003,0.0,0.0,0.0,0.0,1,1,0,2
68,Marcus,Tavernier,Tavernier,a,,,6.0,64,44,2.4,112,33,7.0,11,5,10,0,0,0,0,15460,2563,1.2,3.5,7.0,7.0,7.0,22,8,,,44,21,25,22,65,39,30,24,1.0,1.0,3.0,,,,,0.5,0.11,0.61,1.59,0.0,0.0,1.68,1.01,9.4,3,10,88,1,0,0,2,0,0,0,0,0,0,1,3,43,15719,2950,0,1.01,0.050000000000000044,1.06,0.6299999999999999,0.0,0.0,0.0,0.0,1,0,8,9
66,Julio,Soler Barreto,Soler,a,,,4.0,640,203,0.2,315,115,0.0,426,158,0,0,0,0,0,620,215,0.0,0.0,0.0,0.0,0.0,426,158,100.0,100.0,387,150,379,148,306,124,397,150,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,228,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
69,Alex,Scott,Scott,a,,,6.0,78,53,2.3,117,35,8.0,4,4,10,0,0,0,0,21027,1483,1.3,4.0,8.0,8.0,8.0,15,7,,,33,16,55,42,89,48,47,33,2.0,4.0,,,,,,0.11,0.1,0.21,1.56,0.0,0.34,1.35,1.02,12.52,3,10,90,0,2,0,2,0,0,0,0,0,0,1,2,37,21360,1589,0,0.06,0.019999999999999962,0.07999999999999996,0.6600000000000001,0.0,0.0,0.0,0.0,0,5,6,11
70,Justin,Kluivert,Kluivert,a,,,6.0,67,46,1.1,184,58,2.3,145,64,1,0,0,0,0,879,2276,0.4,1.2,2.3,2.3,2.3,170,76,,,168,61,47,37,11,7,32,25,3.0,2.0,2.0,,,,,0.3,0.02,0.32,1.6,0.0,0.79,0.39,1.18,7.07,3,1,75,0,0,0,1,0,0,0,1,0,0,1,0,6,945,2421,0,0.050000000000000044,0.009999999999999995,0.05999999999999994,0.4700000000000002,0.0,0.0,0.0,0.0,1,0,3,4
71,Lewis,Cook,Cook,a,,,5.0,252,155,0.2,332,118,2.3,137,60,1,0,0,0,0,409,393,0.5,1.4,2.3,2.3,2.3,164,72,,,242,102,148,89,476,177,238,106,5.0,,,,,,,0.0,0.01,0.01,2.18,0.0,1.15,0.57,1.15,5.73,3,1,14,0,0,0,1,0,0,0,0,0,0,0,0,2,461,414,0,0.0,0.0,0.0,0.18999999999999995,0.0,0.0,0.0,0.0,0,1,0,1
72,Ben,Gannon-Doak,Gannon-Doak,a,,,5.0,330,196,0.1,472,187,0.7,285,130,1,0,0,0,0,43,119,0.1,0.4,0.7,0.7,1.0,306,132,,,336,155,328,166,233,110,335,155,,,,,,,,1.35,0.0,1.35,10.35,0.0,0.0,45.0,0.0,135.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,45,128,0,0.03,0.0,0.03,0.04000000000000001,0.0,0.0,0.0,0.0,1,0,1,2
73,Tyler,Adams,Adams,a,,,5.0,264,163,0.3,308,109,2.0,158,68,4,0,0,0,0,702,350,0.4,1.2,2.0,2.0,2.0,191,83,100.0,100.0,269,121,252,132,484,182,305,138,,,,,,,,0.0,0.01,0.01,0.76,0.0,0.0,3.24,0.81,15.41,3,4,75,0,0,0,1,0,0,0,0,0,0,1,0,15,737,367,0,0.0,0.01,0.01,0.47,0.0,0.0,0.0,0.0,3,2,8,13
74,David,Brooks,Brooks,a,,,5.0,246,152,0.1,488,196,0.7,279,128,1,0,0,0,0,94,76,0.1,0.4,0.7,0.7,1.0,291,123,100.0,100.0,518,205,263,137,471,174,343,160,4.0,3.0,,,,,,0.0,0.04,0.04,1.37,0.0,0.0,7.83,0.0,0.0,3,1,14,0,0,0,1,0,0,0,0,0,0,0,0,2,111,85,0,0.0,0.0,0.0,0.18999999999999997,0.0,0.0,0.0,0.0,0,0,0,0
75,Ryan,Christie,Christie,a,,,5.0,253,156,0.0,547,224,0.7,281,129,1,0,0,0,0,68,65,0.1,0.4,0.7,0.7,1.0,293,124,100.0,100.0,303,136,313,158,477,178,326,149,6.0,,,,,,,0.0,0.0,0.0,2.92,0.0,0.0,22.5,0.0,45.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,70,67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
76,Alex,Tóth,Tóth.A,a,,,5.0,370,226,0.0,579,240,0.3,352,163,0,0,0,0,0,15,31,0.1,0.2,0.3,0.3,1.0,315,140,,,304,137,300,151,548,221,329,152,,,,,,,,0.0,0.0,0.0,1.86,0.0,0.0,12.0,0.0,12.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
77,Amine,Adli,Adli,i,Unspecified injury - Unknown return date,,4.9,406,246,0.0,576,238,0.0,537,215,0,0,0,-1,1,8,44,0.0,0.0,0.0,0.0,0.0,537,215,0.0,0.0,507,197,507,204,455,164,516,201,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
78,Junior,Kroupi,Kroupi.Jr,i,Foot injury - Unknown return date,,7.4,22,14,0.2,328,116,0.0,649,288,0,0,0,-1,1,29,538,0.0,0.0,0.0,0.0,0.0,649,288,0.0,0.0,649,288,649,288,649,288,649,288,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,563,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
79,Francisco Evanilson,de Lima Barbosa,Evanilson,a,,,6.0,73,16,3.3,100,15,3.7,77,7,2,0,0,0,0,4753,4250,0.6,1.8,3.7,3.7,3.7,95,12,,,120,11,65,6,80,18,77,12,,,,,,,,0.32,0.1,0.42,1.58,0.0,0.74,0.74,1.11,6.64,3,2,90,0,0,0,2,0,0,0,0,0,0,1,0,4,5125,4526,0,0.28,0.010000000000000009,0.29000000000000015,0.6599999999999997,0.0,0.0,0.0,0.0,0,4,3,7
80,Enes,Ünal,Enes Ünal,u,Has joined Getafe permanently,,5.5,126,31,0.0,570,75,0.0,616,71,0,0,0,0,0,0,31,0.0,0.0,0.0,0.0,0.0,616,71,0.0,0.0,602,63,606,68,587,65,608,68,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
81,Álvaro,Rodríguez,Rodríguez,a,,,6.0,83,19,0.1,408,58,0.3,373,45,0,0,0,0,0,210,208,0.0,0.2,0.3,0.3,1.0,353,42,100.0,100.0,637,74,637,74,633,74,637,74,,,,,,,,0.0,0.0,0.0,1.6,0.0,0.0,10.0,0.0,10.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,214,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
566,António João,Pereira de Albuquerque Tavares da Silva,Silva,a,,,5.0,317,58,0.4,269,99,2.3,139,55,1,0,0,0,0,451,367,0.5,1.4,2.3,2.3,2.3,165,63,,,56,19,245,82,123,38,134,48,,,,,,,,0.09,0.01,0.1,1.58,0.0,0.0,1.67,1.0,10.33,3,1,90,0,0,0,2,0,0,0,0,0,0,1,0,8,498,416,0,0.020000000000000018,0.010000000000000002,0.02999999999999997,0.6600000000000001,0.0,0.0,0.0,0.0,1,7,2,8
573,Juanlu,Sánchez,Sanchez,a,,,4.5,514,136,0.2,344,127,0.0,476,183,0,0,0,0,0,35,162,0.0,0.0,0.0,0.0,0.0,476,183,,,440,177,442,178,384,167,450,177,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
608,Daniel,Jebbison,Jebbison,a,,,5.0,346,60,0.1,436,62,0.7,287,33,1,0,0,0,0,460,174,0.1,0.4,0.7,0.7,1.0,309,33,,,297,29,292,37,103,21,254,29,,,,,,,,0.56,0.0,0.56,1.97,0.0,0.0,11.25,0.0,5.62,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,482,180,0,0.0,0.0,0.0,0.03999999999999998,0.0,0.0,0.0,0.0,0,0,0,0
615,Michele,Di Gregorio,Di Gregorio,a,,,4.5,473,36,0.0,541,61,0.0,458,57,0,0,0,0,0,101,53,0.0,0.0,0.0,0.0,0.0,458,57,,,421,57,417,38,353,37,431,57,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
82,Caoimhín,Kelleher,Kelleher,a,,,5.0,263,10,7.0,60,9,3.7,71,4,2,0,0,0,0,4571,3986,0.7,2.2,3.7,3.7,3.7,89,5,,,87,11,528,60,483,60,191,12,,,,,,,,0.0,0.0,0.0,1.29,2.33,0.33,0.67,1.0,0.0,3,2,90,0,0,0,1,0,0,0,0,0,2,1,0,10,5722,4505,0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0,2,6,0
83,Hákon Rafn,Valdimarsson,Valdimarsson,a,,,4.5,519,44,0.1,421,48,0.0,481,60,0,0,0,0,0,57,88,0.0,0.0,0.0,0.0,0.0,481,60,,,445,60,447,46,389,45,455,60,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
84,Nathan,Collins,Collins,a,,,5.5,154,20,2.2,123,49,3.3,92,36,1,0,0,0,0,949,2034,0.6,1.8,3.3,3.3,3.3,110,42,,,93,42,115,35,32,2,52,10,,,,,,,,0.23,0.02,0.25,0.98,0.0,0.46,0.46,1.38,7.81,3,1,16,0,0,0,0,0,0,0,0,0,0,1,0,4,1419,2191,0,0.0,0.0,0.0,0.11000000000000032,0.0,0.0,0.0,0.0,0,1,0,1
85,Sepp,van den Berg,Van den Berg,i,Groin injury - Unknown return date,,4.9,401,72,0.1,455,160,0.0,534,198,0,0,0,-1,1,11,177,0.0,0.0,0.0,0.0,0.0,534,198,0.0,0.0,504,195,504,195,452,187,513,195,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,186,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
86,Keane,Lewis-Potter,Lewis-Potter,a,,,5.5,151,91,2.2,118,36,6.0,26,12,2,0,0,0,0,4892,2330,1.1,3.3,6.0,6.0,6.0,38,18,,,5,4,34,28,86,47,24,18,,1.0,,,,,,0.37,0.22,0.59,1.31,0.0,0.34,0.67,1.01,9.1,3,2,90,0,0,0,1,0,0,0,0,0,0,1,0,4,5844,2556,0,0.30000000000000004,0.4,0.7,1.85,0.0,0.0,0.0,0.0,1,4,1,6
87,Kristoffer,Ajer,Ajer,a,,,4.5,456,98,5.2,70,30,4.3,48,21,2,0,0,0,0,8598,6424,1.0,2.9,4.3,4.3,4.3,66,28,,,35,11,117,36,49,8,46,8,,,,,,,,0.04,0.01,0.05,1.29,0.0,0.33,0.67,1.0,10.67,3,2,90,0,0,0,1,0,0,0,0,0,0,1,0,6,12206,7601,0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0,5,2,5
88,Michael,Kayode,Kayode,a,,,4.6,423,80,9.6,43,16,5.3,36,16,1,0,0,1,-1,8575,8483,1.2,3.5,5.3,5.3,5.3,48,20,,,63,25,134,39,29,1,45,7,,,,,,,,0.24,0.09,0.33,1.02,0.0,0.43,0.43,1.3,5.65,3,1,45,0,0,0,0,0,0,0,0,0,0,1,0,2,10395,9088,0,0.030000000000000027,0.0,0.030000000000000027,0.42000000000000015,0.0,0.0,0.0,0.0,0,5,2,5
89,Rico,Henry,Henry,a,,,4.5,457,99,0.2,330,122,0.3,324,113,0,0,0,0,0,41,148,0.1,0.2,0.3,0.3,1.0,269,100,,,415,165,410,164,345,147,425,165,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,162,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
90,Aaron,Hickey,Hickey,a,,,4.5,502,131,0.1,461,161,1.0,231,83,1,0,0,0,0,36,60,0.2,0.7,1.0,1.0,1.0,277,107,,,286,106,214,68,375,165,300,109,,,,,,,,0.0,0.03,0.03,2.26,0.0,0.0,1.48,0.0,10.33,3,1,45,0,0,0,1,0,0,0,0,0,0,0,0,0,44,66,0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,1,5,2,6
92,Kim,Ji-soo,Ji-soo,a,,,4.5,539,144,0.0,571,195,0.0,498,189,0,0,0,0,0,17,23,0.0,0.0,0.0,0.0,0.0,498,189,,,464,184,465,185,408,174,474,184,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
93,Jannik,Schuster,Schuster,a,,,4.5,521,139,0.1,371,136,0.7,272,98,2,0,0,0,0,18,71,0.2,0.4,0.7,0.7,2.0,182,70,,,447,180,449,181,391,170,457,180,,,,,,,,0.15,0.01,0.16,2.13,0.0,0.0,1.23,0.0,11.1,3,2,73,0,0,0,1,0,0,0,0,0,0,0,0,12,19,83,0,0.12,0.01,0.13,1.73,0.0,0.0,0.0,0.0,0,9,0,9
94,Kevin,Schade,Schade,a,,,6.0,79,54,4.3,85,28,5.0,42,20,2,0,0,0,0,5158,6753,0.8,2.5,5.0,5.0,5.0,60,27,,,30,15,111,67,4,1,15,11,,,2.0,,,,,0.26,0.04,0.3,1.31,0.0,0.34,0.67,1.01,7.75,3,2,90,0,0,0,1,0,0,0,0,0,0,1,0,11,8069,7358,0,0.0,0.09,0.08999999999999997,1.85,0.0,0.0,0.0,0.0,0,0,5,5
95,Dango,Ouattara,O.Dango,a,,,6.4,52,36,0.8,211,67,1.7,196,91,1,-1,1,-1,1,199,2555,0.3,0.8,1.7,1.7,1.7,227,104,,,201,80,38,31,106,55,100,52,2.0,,,,,,,0.04,0.24,0.28,1.45,0.0,0.64,0.64,1.29,15.43,3,1,45,0,0,0,0,0,0,0,0,0,0,1,0,6,240,2865,0,0.0,0.010000000000000009,0.010000000000000009,0.41999999999999993,0.0,0.0,0.0,0.0,1,3,7,11
96,Mikkel,Damsgaard,Damsgaard,a,,,5.5,158,95,0.5,259,86,3.7,72,33,7,0,0,0,0,318,411,0.7,2.0,3.7,3.7,3.7,90,42,,,159,58,20,18,77,43,59,39,3.0,3.0,,,,,,0.02,0.25,0.27,1.08,0.0,0.54,0.54,1.08,9.16,3,7,85,0,1,0,1,0,0,0,0,0,0,1,2,30,339,486,0,0.0,0.22000000000000003,0.21999999999999997,1.77,0.0,0.0,0.0,0.0,0,1,3,4
97,Mathias,Jensen,Jensen,i,Unspecified injury - Expected back 18 Sep,,5.5,141,86,0.2,359,133,2.0,169,77,0,0,0,0,0,3,662,0.4,1.1,0.0,0.0,6.0,37,17,0.0,0.0,221,90,39,32,125,63,118,60,1.0,2.0,3.0,,,,,0.11,0.46,0.57,0.64,0.0,1.36,0.0,1.36,6.82,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,726,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
98,Vitaly,Janelt,Janelt,a,,,5.0,266,165,0.7,230,78,6.3,18,8,9,0,0,0,0,3977,948,1.3,3.8,6.3,6.3,6.3,29,13,,,18,11,10,10,66,40,16,12,4.0,,,,,,,0.16,0.11,0.27,1.29,0.0,0.33,0.67,1.0,11.33,3,9,90,1,0,0,1,0,0,0,1,0,0,1,3,32,4198,1031,0,0.09999999999999998,0.010000000000000009,0.1100000000000001,1.85,0.0,0.0,0.0,0.0,4,3,4,11
99,Antoni,Milambo,Milambo,i,Knee injury - Unknown return date,,5.0,352,212,0.0,644,283,0.0,589,247,0,0,0,0,0,2,4,0.0,0.0,0.0,0.0,0.0,589,247,0.0,0.0,565,233,572,239,537,211,573,236,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
100,Fábio,Freitas Gouveia Carvalho,Carvalho,a,,,5.0,292,176,0.0,565,234,0.0,564,232,0,0,0,0,0,77,41,0.0,0.0,0.0,0.0,0.0,564,232,100.0,100.0,539,216,540,221,497,188,546,218,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,42,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
102,Yehor,Yarmoliuk,Yarmoliuk,a,,,4.9,409,248,0.9,202,61,0.7,276,126,0,0,0,-1,1,145,1305,0.1,0.4,0.7,0.7,0.7,367,175,,,268,120,159,96,168,81,228,101,,,,,,,,0.07,0.03,0.1,2.88,0.0,0.0,2.02,0.0,11.12,3,0,45,0,0,0,1,0,0,0,1,0,0,0,0,1,153,1437,0,0.030000000000000006,0.019999999999999997,0.05,1.4300000000000002,0.0,0.0,0.0,0.0,1,1,3,5
103,Josh,Dasilva,Dasilva,i,Hamstring injury - Expected back 10 Oct,,5.0,260,160,0.0,562,232,0.0,553,227,0,0,0,0,0,3,108,0.0,0.0,0.0,0.0,0.0,553,227,0.0,0.0,526,210,527,216,482,181,534,213,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
105,Jaidon,Anthony,Anthony,a,,,6.0,74,50,0.2,360,134,1.3,219,102,1,0,0,0,0,89,246,0.2,0.7,1.3,1.3,1.3,249,114,,,214,86,19,17,109,58,78,44,,,,,,,,0.12,0.3,0.42,1.14,0.0,0.7,0.7,0.7,9.14,3,1,45,0,0,0,1,0,0,0,0,0,0,0,0,3,100,267,0,0.03,0.010000000000000009,0.039999999999999925,1.4300000000000002,0.0,0.0,0.0,0.0,0,0,4,4
106,Igor Thiago,Nascimento Rodrigues,Thiago,a,,,8.0,9,3,13.4,32,6,1.3,224,26,2,0,0,0,0,2820,32006,0.2,0.5,1.3,1.3,1.3,251,31,,,279,26,186,23,19,9,105,15,,,1.0,,,,,0.79,0.03,0.82,1.31,0.0,0.34,0.69,1.03,5.15,3,2,90,0,0,0,1,0,0,0,0,0,0,1,0,9,3635,34558,0,0.4999999999999998,0.010000000000000009,0.51,1.85,0.0,0.0,0.0,0.0,1,3,2,6
107,Kaye,Furo,Furo,a,,,4.5,549,74,1.1,187,28,0.0,505,53,0,0,0,0,0,2668,1161,0.0,0.0,0.0,0.0,0.0,505,53,,,471,44,472,49,416,46,481,49,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2870,1264,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
